entropy_coef,environment_steps,actor_loss,agent0/mean_episode_returns,agent0/std_episode_returns,agent1/mean_episode_returns,agent1/std_episode_returns,agent2/mean_episode_returns,agent2/std_episode_returns,entropy,loss,mean_episode_length,mean_episode_returns,mean_episode_time,std_episode_length,std_episode_returns,std_episode_time,updates,value_loss
0.001,380000,-0.3797487318515777,0.16375001,0.2948755,0.16279761,0.122027375,0.07619048,0.15126076,3.250260591506958,5.417646408081055,43.1,0.4027381,0.1874759582000479,13.801811475310044,0.32063308,0.0609587574137042,760,11.5947904586792
0.001,390000,0.3996870219707489,0.28402779,0.25977328,0.37291667,0.2792418,0.16329364,0.19380148,3.434468030929565,15.94965934753418,28.25,0.8202381,0.1216276850833916,14.318548576351352,0.32105577,0.0610902770775089,780,31.09994506835937
0.001,400000,-0.5153546333312988,0.07666667,0.13,0.14166668,0.15798207,0.19500002,0.22410934,3.2363440990448,5.596018314361572,41.5,0.41333336,0.180944580599953,13.260844618650804,0.39530578,0.0597760559416354,800,12.222745895385742
0.001,410000,2.776805877685547,0.3442262,0.20703714,0.33136907,0.2872057,0.2529762,0.20574188,3.2699341773986816,23.63773727416992,28.0,0.9285714,0.1215127692000351,12.976902558006667,0.2142857,0.0556676672773344,820,41.72186279296875
0.001,420000,0.2998036742210388,0.21583335,0.24822845,0.16666667,0.22047928,0.17083333,0.14659326,3.3134219646453857,7.827173709869385,37.5,0.55333334,0.1705647422000765,13.654669530969985,0.45709226,0.0620118953501122,840,15.054739952087402
0.001,430000,-0.8131396770477295,0.23194446,0.23032059,0.12688492,0.1628681,0.20267859,0.20628522,3.2284960746765137,5.668788909912109,33.57142857142857,0.56150794,0.1448247753570675,18.86688060261869,0.45306358,0.0815571517156754,860,12.963857650756836
0.001,440000,0.3608668744564056,0.30982906,0.3306168,0.14871795,0.16569737,0.2811966,0.36094695,3.2637720108032227,11.903932571411133,34.30769230769231,0.7397436,0.1496383680768513,15.050604973195316,0.39383814,0.0663278581161171,880,23.086132049560547
0.001,450000,-0.8534082174301147,0.16857143,0.30943003,0.11952381,0.1862684,0.030952383,0.062133282,3.011056423187256,3.4322757720947266,43.9,0.31904763,0.1866574611000032,12.541531007018245,0.38217068,0.0546422292344972,900,8.571368217468262
0.001,460000,0.7028996348381042,0.33075395,0.24841802,0.24761908,0.14149816,0.17361112,0.22021227,3.092397451400757,8.81382942199707,36.75,0.7519842,0.1560899432499051,14.172302800415558,0.36621523,0.060484690556652,920,16.221858978271484
0.001,470000,0.4004647135734558,0.3088384,0.22757697,0.2626263,0.22193277,0.24469699,0.23672515,3.288186550140381,13.379135131835938,31.181818181818183,0.8161616,0.142258146454465,15.83906667256159,0.30470917,0.0715065907995065,940,25.95734024047852
0.001,480000,0.5569779872894287,0.3736111,0.3185222,0.21154101,0.16653162,0.19818121,0.22713083,3.019258975982666,12.343981742858888,31.0,0.7833333,0.1324923159167307,14.685593847940458,0.37822685,0.0628882087275153,960,23.57400703430176
0.001,490000,0.3905178308486938,0.30380952,0.32432592,0.26333335,0.32147658,0.14952382,0.21751224,3.074887752532959,12.461271286010742,33.9,0.7166667,0.1519266319000053,15.623379916010492,0.37441564,0.0688878505611605,980,24.14150619506836
0.001,500000,0.1125078797340393,0.26006496,0.18207768,0.13282828,0.13677081,0.22117606,0.18722133,2.5347530841827397,9.245097160339355,39.18181818181818,0.6140693,0.1733428737272995,15.284086684690193,0.33197072,0.0681076837716134,1000,18.26517868041992
0.001,510000,-0.4564107358455658,0.27236775,0.19995207,0.31640214,0.22110555,0.20064817,0.19936557,3.188307285308838,10.44785213470459,29.133333333333333,0.789418,0.1224675480667429,16.08256474847494,0.3690134,0.0680370027050931,1020,21.80852508544922
0.001,520000,0.7336772680282593,0.34568453,0.24773094,0.29623017,0.24302754,0.2062996,0.21821418,2.84775972366333,14.088944435119627,25.375,0.84821427,0.1063933738125229,14.628204777073638,0.33680958,0.0620791992985834,1040,26.71053504943848
0.001,530000,0.3143096566200256,0.2064963,0.22365288,0.34413365,0.33407307,0.29092854,0.27272296,3.1149442195892334,11.547547340393066,25.53846153846154,0.8415584,0.1132142664614898,15.269957355314917,0.29370004,0.0679313167054099,1060,22.46647453308105
0.001,540000,0.3214696943759918,0.34166667,0.36161292,0.15694444,0.15492804,0.24097222,0.262455,3.0709424018859863,10.908995628356934,29.5,0.7395833,0.1219892174999586,17.318102282486574,0.39017338,0.0719606644319529,1080,21.175052642822266
0.001,550000,-0.7009109258651733,0.23675214,0.20359468,0.17756413,0.20416036,0.2715812,0.23843168,2.9201202392578125,7.919203281402588,34.30769230769231,0.68589747,0.1469988193077649,15.379229826593122,0.41364783,0.0665376814718875,1100,17.2402286529541
0.001,560000,-0.5151098370552063,0.2129762,0.22775142,0.31496033,0.24158338,0.17444445,0.21005951,2.8737521171569824,6.332936763763428,33.166666666666664,0.70238096,0.139832069749976,15.915575878853884,0.4343199,0.0675998046121505,1120,13.696093559265137
0.001,570000,-0.361054927110672,0.2892308,0.18932699,0.27076924,0.19510311,0.25043958,0.1652648,2.754495143890381,9.266186714172363,27.07692307692308,0.8104395,0.1132242129999492,15.671932473553518,0.35143363,0.0658616215602694,1140,19.254484176635746
0.001,580000,0.4846149384975433,0.2747475,0.21488342,0.21262628,0.1850788,0.3166667,0.2527625,2.881432294845581,12.034673690795898,24.818181818181817,0.8040404,0.1094155916363723,18.33931783116255,0.33659256,0.0832711416512858,1160,23.100116729736328
0.001,590000,-0.7127045392990112,0.31742427,0.2179002,0.13257577,0.16743967,0.25000003,0.23398179,2.660399913787842,8.884076118469238,32.45454545454545,0.7,0.1374662024546441,16.4502756891164,0.4017009,0.0693717388430243,1180,19.19356155395508
0.001,600460,-1.0364537239074707,0.274359,0.24906796,0.14786325,0.18190376,0.3854701,0.31294137,2.754028797149658,14.4971923828125,24.153846153846157,0.8076923,0.1035139716921968,16.33234711026488,0.3689101,0.0695920725340542,1201,31.067293167114254
0.001,610460,-0.0812446251511573,0.21339287,0.18461375,0.2673611,0.26707494,0.26329365,0.17310935,2.8175480365753174,6.983985900878906,30.071428571428573,0.74404764,0.1290573472141269,17.894389726209422,0.35941735,0.0769817244951478,1221,14.130460739135742
0.001,620460,-0.7566095590591431,0.2808201,0.21342567,0.29,0.26266444,0.25537038,0.19373539,2.6990764141082764,6.577358722686768,27.933333333333334,0.82619053,0.1186957980667405,15.981099948237466,0.32599056,0.0683200842199067,1241,14.667936325073242
0.001,630460,0.3562561273574829,0.37390873,0.25321555,0.30175266,0.207118,0.2410053,0.20564272,2.4894556999206543,10.418731689453123,25.0,0.9166667,0.1097961165830838,11.74734012447073,0.2763854,0.0524735207090886,1261,20.124950408935547
0.001,640950,-0.1018312275409698,0.25873017,0.2055915,0.27905983,0.22750299,0.17466424,0.15774126,2.719553232192993,5.204482555389404,32.0,0.7124542,0.1432050153846201,17.79801198924281,0.386911,0.0797512759667491,1282,10.612627983093262
0.001,650950,1.3753634691238403,0.3007519,0.19051269,0.19799499,0.15681073,0.43107772,0.23580316,2.560644149780273,11.03457260131836,20.894736842105264,0.92982453,0.0947571398946341,14.476459064150012,0.21161996,0.0658978398407588,1302,19.318418502807617
0.001,660950,-0.538603663444519,0.32571426,0.22957678,0.2649084,0.21997322,0.28758243,0.16145547,2.7747602462768555,8.473503112792969,25.46153846153846,0.8782052,0.110958245769255,16.795674281082405,0.28610146,0.0725446798023295,1322,18.024213790893555
0.001,670950,-0.4730316996574402,0.3001984,0.24540845,0.19351852,0.17872769,0.20727511,0.2259025,2.74377703666687,6.06442928314209,31.58333333333333,0.70099205,0.1332769645832741,17.428225829256277,0.3674922,0.073838685871251,1342,13.074921607971191
0.001,680950,0.6785668730735779,0.39582416,0.24205162,0.31564105,0.23292047,0.24457878,0.16766313,2.587308645248413,11.527286529541016,22.846153846153847,0.95604396,0.1024511162307904,11.210202453713958,0.1522682,0.0505178788560223,1362,21.697439193725582
0.001,690950,-0.3669397234916687,0.2873483,0.23783748,0.31349206,0.23916164,0.3067227,0.20226185,2.569509983062744,9.634735107421877,20.647058823529413,0.90756303,0.0895027236471886,13.25736721476508,0.26360315,0.0584424855739856,1382,20.00334930419922
0.001,700950,-0.1588660329580307,0.21150793,0.19783609,0.22083335,0.19813265,0.34146824,0.28793854,2.697272539138794,5.804022312164307,33.416666666666664,0.7738095,0.1462998525832972,15.277752525231657,0.39751923,0.0676171064746431,1402,11.925776481628418
0.001,710950,-1.2081375122070312,0.28710318,0.30328047,0.2436508,0.25581115,0.29424602,0.26244286,2.5446488857269287,10.144163131713867,22.9375,0.825,0.0986907722499381,14.842796021976453,0.36657196,0.0641456569657368,1422,22.7046012878418
0.001,721010,-2.0491702556610107,0.25583333,0.23184198,0.17916667,0.22383186,0.13,0.17204651,2.2858476638793945,5.991914749145508,40.9,0.56499994,0.1751016619000438,14.55644187293035,0.44161636,0.0630520188737349,1443,16.082170486450195
0.001,731010,0.2920729517936706,0.25470084,0.20562154,0.2892552,0.22961214,0.32417583,0.25046435,2.503087282180786,12.470196723937988,22.76923076923077,0.8681319,0.0962941999999272,16.153846153846153,0.3142934,0.0687141646417687,1463,24.356246948242188
0.001,741010,0.0492668636143207,0.24449405,0.19117565,0.2763393,0.22123723,0.27738094,0.22787282,2.6845030784606934,6.080290794372559,27.6875,0.7982143,0.1230331719373793,16.258531414306766,0.36845914,0.0729047702068853,1483,12.062047958374023
0.001,751400,1.0575472116470337,0.2750916,0.28494495,0.2860806,0.17575644,0.43882787,0.29660615,2.490894079208374,15.048734664916992,20.153846153846157,1.0,0.0881718453076526,8.346774170495715,0.0,0.0364860590714072,1504,27.98237419128418
0.001,761640,0.020099313929677,0.25904763,0.26493084,0.33624336,0.2042744,0.23328042,0.22278284,2.699716567993164,8.067781448364258,25.6,0.82857144,0.1118429214665714,15.71326403605141,0.3545621,0.0679453726841669,1525,16.09536361694336
0.001,771640,-0.638038158416748,0.28940478,0.20199996,0.12761904,0.15267532,0.26964286,0.22362533,2.62792444229126,4.98774528503418,35.0,0.6866666,0.1500159976999384,15.8871016865884,0.42063445,0.0692401644124629,1545,11.251566886901855
0.001,781640,-1.1807254552841189,0.175,0.17923449,0.19833334,0.21501939,0.25166667,0.26673958,2.4847891330718994,5.953325748443604,32.3,0.625,0.1446261443999901,16.056462873248265,0.4643544,0.0713233891464107,1565,14.268102645874023
0.001,791830,0.2902203798294067,0.31574768,0.27008656,0.26852548,0.16926643,0.36309525,0.2572966,2.3399031162261963,11.830618858337402,18.42105263157895,0.94736844,0.0808495527893396,14.184186114616235,0.15344611,0.0625625708517077,1586,23.08079719543457
0.001,801830,-0.8149271607398987,0.32518798,0.25188786,0.2922306,0.2797048,0.31021303,0.25653684,2.0768380165100098,9.1876802444458,21.42105263157895,0.92763156,0.0984693097895471,13.94846073180491,0.21196058,0.0637193116129838,1606,20.00521469116211
0.001,811830,0.1662042289972305,0.27626052,0.16439554,0.2552054,0.19040936,0.42196545,0.25688016,2.47489595413208,9.649694442749023,19.94117647058824,0.9534314,0.0887049009410582,13.47097353674491,0.14981085,0.0605728690436412,1626,18.96697998046875
0.001,821830,0.7022114992141724,0.3409664,0.2137439,0.32710087,0.21674575,0.25966385,0.2161967,2.3285956382751465,11.403550148010254,22.058823529411764,0.92773104,0.0952117588236326,12.822180177265873,0.20791484,0.0552003805099071,1646,21.402677536010746
0.001,831830,-0.1056783720850944,0.18400297,0.17636332,0.33928573,0.3006736,0.21264881,0.23470157,2.548083066940308,4.585968971252441,27.5625,0.7359375,0.1195084070625398,15.956850997298934,0.40581408,0.0699179235877842,1666,9.383295059204102
0.001,842270,-0.0102694649249315,0.28983134,0.24628447,0.3528274,0.22198825,0.2948413,0.23065305,2.0588274002075195,8.697101593017578,20.25,0.9375,0.0854972373749092,10.256095748383007,0.24206147,0.044156431631073,1687,17.41474151611328
0.001,852270,0.4545553624629974,0.22660714,0.20655204,0.39967263,0.26253802,0.31122023,0.20696579,2.3297078609466557,9.48817539215088,21.8125,0.9375,0.096347318062385,15.034205790463291,0.24206147,0.0666529005927622,1707,18.06723976135254
0.001,862640,-0.0748698264360427,0.23503402,0.18565851,0.2272109,0.20074715,0.39489797,0.2836745,2.4362709522247314,6.59186315536499,26.857142857142858,0.85714287,0.1211239486428894,12.500612229904942,0.3499271,0.0563549456295707,1728,13.333465576171877
0.001,873060,-0.0170286428183317,0.2347364,0.1709377,0.3495323,0.20466477,0.29430273,0.14059445,2.294647216796875,7.5201311111450195,25.285714285714285,0.8785714,0.1173504457143021,14.53286212804116,0.23353975,0.0688691748009514,1750,15.07431983947754
0.001,883060,-0.5137713551521301,0.3249433,0.2693925,0.13985261,0.16241975,0.39373586,0.29195872,2.2919204235076904,5.272703647613525,29.357142857142858,0.8585318,0.1382771676428871,16.795437913132172,0.275043,0.0807605568356293,1770,11.57295036315918
0.001,893470,0.3716457188129425,0.3171131,0.22013225,0.35178572,0.18445371,0.23735118,0.19246309,2.304428577423096,5.783785820007324,24.8125,0.90625,0.1086161310624334,16.897554371861034,0.19515619,0.0746933308427827,1791,10.82427978515625
0.001,903900,0.0849416255950927,0.36686242,0.27463076,0.33696827,0.25642082,0.19246563,0.15486705,2.1441094875335693,5.734430313110352,24.53333333333333,0.8962963,0.1033991621333067,16.973966995241728,0.20773783,0.0718649196654058,1812,11.298977851867676
0.001,914280,0.0621606931090354,0.41685516,0.28978935,0.2787103,0.24414301,0.23776786,0.25111187,2.133254051208496,8.237241744995117,20.25,0.9333333,0.087529524699994,14.48059045757458,0.22607768,0.0631430339176202,1833,16.350162506103516
0.001,924670,0.1856916695833206,0.24833336,0.17014611,0.35063493,0.18345691,0.33436507,0.20577034,2.374675750732422,5.622517108917236,26.33333333333333,0.93333334,0.111259714599934,14.476033833738978,0.24944381,0.0613508142420362,1854,10.873650550842283
0.001,935140,-0.3147660493850708,0.3550719,0.22887532,0.2577133,0.19072698,0.3372148,0.15361024,2.4435317516326904,8.279671669006348,22.3125,0.95,0.0985552259375595,12.48858854114427,0.19364916,0.0556755334489516,1875,17.188875198364258
0.001,945610,0.2423932701349258,0.22728176,0.14786643,0.19305556,0.16948429,0.39315477,0.2451505,2.2778117656707764,5.152732849121094,31.83333333333333,0.81349206,0.1361174848330696,15.635607510494186,0.33585122,0.0670665397381365,1896,9.8206787109375
0.001,955610,-0.4630061686038971,0.27883595,0.2485072,0.28380954,0.2326654,0.25068787,0.2276803,2.476440668106079,4.896937847137451,26.866666666666667,0.81333333,0.1215940559332011,15.010514833127996,0.37570673,0.0684022041250368,1916,10.719887733459473
0.001,965610,0.4669300019741058,0.23170426,0.19056241,0.4064119,0.17863984,0.33556807,0.23857675,2.106194496154785,7.044771671295166,21.73684210526316,0.9736842,0.0911339205263893,15.70733018710208,0.11164844,0.0664523371460353,1936,13.155683517456056
0.001,975810,-0.735160231590271,0.19386338,0.15244041,0.25320294,0.13107064,0.35293368,0.2259084,2.0137088298797607,5.1233649253845215,29.785714285714285,0.8,0.1328439544285434,16.204843065439114,0.33594218,0.0716251544955632,1957,11.717050552368164
0.001,986260,0.2648744583129883,0.3170635,0.22710459,0.19920635,0.18223296,0.32390872,0.25792676,2.270961284637451,5.26624059677124,26.4375,0.8401786,0.1239709863749567,14.654217609616694,0.29325837,0.071592062422907,1978,10.002732276916504
0.001,996570,-0.2008938193321228,0.15452991,0.15041661,0.1717094,0.13739651,0.3617949,0.31527117,2.3023219108581543,3.758587598800659,33.23076923076923,0.6880342,0.1438244833845881,15.28777211798243,0.42002264,0.0675995262187157,1999,7.918962955474853
0.01,10000,1.0701159238815308,0.089999996,0.18138357,0.12857142,0.2040408,0.07,0.15524174,3.5888373851776123,19.78915405273437,49.3,0.28857142,0.203495381599987,2.1,0.30804187,0.0090131546102031,20,37.43807601928711
0.01,20000,-0.3120944201946258,0.041666668,0.08539126,0.05,0.14999999,0.0,0.0,3.575730085372925,3.094124317169189,50.0,0.09166667,0.2183617839998078,0.0,0.16007811,9.565238736375597e-05,40,6.812437534332275
0.01,30000,-0.1432210952043533,0.033333335,0.1,0.089999996,0.14282857,0.05,0.14999999,3.720585346221924,6.89733362197876,50.0,0.17333333,0.210929111400128,0.0,0.18592112,0.0001251071710431,60,14.081109046936035
0.01,40000,0.2740333974361419,0.1,0.29999998,0.016666668,0.05,0.04,0.12,3.578305721282959,7.3479437828063965,46.9,0.15666667,0.19193731080004,9.3,0.30697447,0.037727664193018,80,14.147820472717283
0.01,50000,0.4236589074134826,0.108333334,0.175,0.044999998,0.09069179,0.091666676,0.14166668,3.63217568397522,10.987264633178713,48.6,0.245,0.2065519856997525,4.2,0.2890646,0.0176522231090565,100,21.12721061706543
0.01,60000,0.8771873712539673,0.108333334,0.20429419,0.033333335,0.1,0.09857143,0.1656712,3.605519771575928,19.16596794128418,46.9,0.2402381,0.1911664857998403,9.3,0.29745036,0.0375249261597557,120,36.57756042480469
0.01,70000,-0.264923095703125,0.025,0.074999996,0.061666667,0.096046865,0.05,0.14999999,3.664628028869629,2.7802889347076416,50.0,0.13666667,0.2065674726000907,0.0,0.16,0.0001345241788107,140,6.090424060821533
0.01,80000,-0.244963139295578,0.031111112,0.06531973,0.05,0.14999999,0.05555556,0.113855004,3.4530529975891118,4.473272800445557,50.0,0.13666669,0.2326785837998613,0.0,0.18040077,0.0001367993144922,160,9.436471939086914
0.01,90000,0.6417657732963562,0.09166667,0.20564938,0.033333335,0.1,0.120000005,0.2993326,3.056392908096313,14.850115776062012,44.1,0.245,0.1807845228000587,13.25481044753187,0.38758868,0.0539877102381389,180,28.41670036315918
0.01,100000,0.3054308295249939,0.04,0.12,0.116666675,0.18333334,0.095,0.16194135,3.51830792427063,8.345017433166504,46.6,0.25166667,0.1848614802998781,10.2,0.29178095,0.0405403811178437,200,16.079174041748047
0.01,110000,0.7882929444313049,0.15333334,0.17461067,0.089999996,0.18138358,0.13333334,0.2666667,3.892880916595459,20.537288665771484,44.9,0.37666664,0.1778734599998643,9.924212815130478,0.42532337,0.039482812650848,220,39.497989654541016
0.01,120000,-0.208233505487442,0.0,0.0,0.06428571,0.15135443,0.05,0.14999999,3.5871310234069824,4.215742588043213,46.9,0.11428572,0.1943812898001851,9.3,0.29829448,0.0387818603816981,240,8.847951889038086
0.01,130000,-0.1472524404525756,0.125,0.30103987,0.0,0.0,0.053333335,0.11075499,3.9160327911376953,6.415125370025635,48.2,0.17833334,0.2096949638002115,5.4,0.29926297,0.0227797455478796,260,13.124755859375
0.01,140000,-0.0857586115598678,0.1,0.21343747,0.0,0.0,0.033333335,0.1,3.7047526836395264,7.240320682525635,46.3,0.13333334,0.1868180071001006,11.1,0.30550507,0.0447698143738196,280,14.652158737182615
0.01,150000,-0.6495814919471741,0.041666668,0.08539126,0.02857143,0.085714296,0.033333335,0.1,2.9338669776916504,2.0646328926086426,50.0,0.10357144,0.1992530286001056,0.0,0.13257118,8.670993675200313e-05,300,5.428428649902344
0.01,160000,1.1685693264007568,0.18333334,0.32015622,0.053333335,0.11075499,0.22,0.22058006,3.860807657241821,18.04034805297852,43.1,0.45666665,0.1847591651000584,13.133544837552426,0.36630285,0.0559116429250245,320,33.74355697631836
0.01,170000,-0.165828064084053,0.12666668,0.16179547,0.0,0.0,0.116666675,0.2362908,3.863315343856812,9.010160446166992,47.1,0.24333331,0.1917388116999973,8.7,0.31128764,0.0358147361651842,340,18.35197639465332
0.01,180000,1.200758934020996,0.3272727,0.36977148,0.11363637,0.1955074,0.042424247,0.09958592,3.87613844871521,17.791099548339844,40.72727272727273,0.48333338,0.1697968392725835,14.77153841370079,0.4128614,0.0608661008521696,360,33.18068313598633
0.01,190000,0.6232495903968811,0.12857142,0.30270886,0.058333337,0.1181454,0.1,0.29999998,3.630560874938965,12.460885047912598,41.1,0.28690475,0.1668897530000322,17.801404438976157,0.378431,0.0722070845719684,380,23.675270080566406
0.01,200000,0.3073695600032806,0.06666667,0.111554675,0.16857144,0.19198453,0.12166667,0.21187654,3.962668895721436,7.907034397125244,45.1,0.35690477,0.186922253099874,10.866922287382016,0.3406351,0.0445721795236129,400,15.199329376220703
0.01,210000,0.8525609374046326,0.13833334,0.17951323,0.075,0.16007811,0.14190476,0.18203685,3.781092405319214,11.62309455871582,46.6,0.3552381,0.1968586895001863,10.2,0.3003188,0.0426138455515421,420,21.54106712341309
0.01,220000,0.0227665230631828,0.10333333,0.17156146,0.1,0.16996732,0.060000002,0.12806249,3.598304510116577,7.649267673492432,48.0,0.26333332,0.2026545117999376,6.0,0.3012751,0.0260578939585146,440,15.253002166748049
0.01,230000,-0.6825048327445984,0.083333336,0.12909944,0.033333335,0.1,0.04,0.12,3.962710857391357,2.8777217864990234,50.0,0.15666667,0.2121644452000509,0.0,0.16179548,7.682978855006804e-05,460,7.120453357696533
0.01,240000,0.2979843318462372,0.19500001,0.31180924,0.125,0.24212602,0.089999996,0.18138357,4.078919887542725,12.462343215942385,43.2,0.41,0.1896817707999616,11.677328461596,0.4054627,0.0504145473894509,480,24.328718185424805
0.01,250000,0.0362699665129184,0.2104762,0.29519048,0.060000002,0.12806249,0.06666667,0.2,3.852383136749268,8.41386604309082,47.5,0.33714288,0.1909426969999003,5.004997502496879,0.36696216,0.0200191201163007,500,16.755191802978516
0.01,260000,0.5145100951194763,0.28333333,0.3785939,0.09833334,0.15392098,0.10666666,0.18,3.8334922790527344,10.19623851776123,45.7,0.48833337,0.1863341622000007,7.975587752636166,0.3532429,0.0345624037232464,520,19.36345672607422
0.01,270000,-0.1446120738983154,0.12857142,0.13424434,0.120000005,0.22825424,0.05,0.14999999,3.841830253601074,6.346596717834473,48.6,0.29857144,0.2067257233999044,3.5832945734337835,0.37000978,0.0146218840102763,540,12.982417106628418
0.01,280000,0.7790744304656982,0.2611111,0.3634964,0.14555556,0.21673504,0.17833334,0.2124003,3.632648706436157,20.972843170166016,30.4,0.585,0.1249618750997797,19.865548066942427,0.42898136,0.0818235920834456,560,40.38753890991211
0.01,290000,0.812860906124115,0.31333333,0.42063445,0.07000001,0.11396881,0.0,0.0,3.47123384475708,12.810476303100586,41.2,0.38333336,0.1678111337999325,13.629380029920656,0.4219663,0.0566178046751938,580,23.99523162841797
0.01,300000,0.0338302291929721,0.15428573,0.14911987,0.0852381,0.14026943,0.016666668,0.05,3.2979094982147217,4.200444221496582,50.0,0.25619048,0.2093578052000339,0.0,0.19961187,9.849858174087946e-05,600,8.33322811126709
0.01,310000,-0.6158791780471802,0.1,0.21343747,0.058333337,0.1181454,0.053333335,0.11075499,3.792681932449341,2.7257513999938965,46.8,0.21166667,0.1915422389000923,9.6,0.29609025,0.0395952752483044,620,6.683261394500732
0.01,320000,-0.7124067544937134,0.14500001,0.15019432,0.06666667,0.110554166,0.075,0.16007811,3.464597463607788,2.6566648483276367,45.9,0.2866667,0.1996805288999894,12.3,0.2855599,0.0515176164153727,640,6.738142967224121
0.01,330000,0.290862888097763,0.1060606,0.19165319,0.25703466,0.30500382,0.10227273,0.19410801,3.603805780410767,11.075743675231934,38.90909090909091,0.46536797,0.1627415065453202,14.926818728562758,0.42692852,0.0633391801181529,660,21.56976127624512
0.01,340000,-0.7465493679046631,0.1525,0.22092137,0.10178572,0.17533678,0.0,0.0,3.5774707794189453,4.216925621032715,42.8,0.25428572,0.1715968698000324,14.647866738880444,0.38128677,0.0585104033482365,680,9.926950454711914
0.01,350000,-0.2150106281042099,0.11515152,0.15850541,0.14848486,0.24261357,0.11212122,0.1659212,3.4356648921966557,4.979913234710693,41.72727272727273,0.37575758,0.1742383798182345,14.832954153695072,0.41318935,0.0630274083168107,700,10.389847755432127
0.01,360000,-0.6674115061759949,0.05,0.106718734,0.22261906,0.3079654,0.11428572,0.14937513,3.291589736938477,6.588099956512451,43.2,0.38690475,0.1916188564002368,11.21427661510095,0.41442424,0.0478480388581164,720,14.511022567749023
0.01,370000,-0.723605751991272,0.058333337,0.1181454,0.14500001,0.29870555,0.0,0.0,3.3135552406311035,3.733564376831055,47.8,0.20333333,0.1976773584998227,6.6000000000000005,0.2937119,0.0273236159295649,740,8.914340019226074
0.01,380000,-0.2281159162521362,0.19166668,0.23887275,0.16388889,0.19788621,0.12222222,0.18823415,3.71767520904541,9.28506851196289,38.75,0.47777775,0.1535030422499706,14.20167243672378,0.4520188,0.0565756571265776,760,19.026369094848636
0.01,390000,0.2616786360740661,0.15007216,0.20432615,0.22438674,0.2514267,0.083441556,0.12860996,3.0621743202209477,7.346185684204102,42.54545454545455,0.45790043,0.1791181091818791,12.543478105183052,0.37404534,0.0525932747724355,780,14.16901397705078
0.01,400000,-0.547588050365448,0.34603176,0.3684677,0.06825397,0.12139486,0.16666667,0.26562294,3.264747142791748,8.722688674926758,34.0,0.58095235,0.1403663640000255,16.753109164172084,0.4275119,0.0688886399253025,800,18.54055404663086
0.01,410000,0.1601542681455612,0.37884614,0.26264223,0.39551285,0.2760492,0.06410257,0.15384616,3.338515043258667,17.660633087158203,29.0,0.8384615,0.1187695546152379,14.665501119188631,0.29687724,0.0612839819203301,820,35.00095748901367
0.01,420000,-0.5940214991569519,0.24040404,0.32695147,0.13167389,0.24045739,0.0,0.0,2.987005710601806,4.270108699798584,42.09090909090909,0.3720779,0.1660162525456392,13.54087781130996,0.39759907,0.0534264882227907,840,9.728260040283203
0.01,430000,-0.8298020958900452,0.09888889,0.13392922,0.08,0.12840907,0.052222222,0.10588254,3.1179208755493164,2.725527286529541,46.9,0.23111112,0.186314685599973,9.3,0.30424163,0.0367716119463459,860,7.110658645629883
0.01,440000,-0.2993614375591278,0.2469697,0.22211316,0.21969698,0.21447824,0.042424247,0.09437825,3.3683953285217285,7.567696571350098,37.90909090909091,0.5090909,0.1634346490908766,16.172111491164184,0.4010317,0.0687802742736375,880,15.734115600585938
0.01,450000,2.313840627670288,0.37777776,0.28414914,0.31666666,0.24944383,0.1388889,0.18757716,3.083566904067993,24.40840530395508,23.6,0.8333333,0.0968509447998258,16.01998751560063,0.341565,0.0671960178037553,900,44.18912887573242
0.01,460000,0.1239558383822441,0.17916667,0.16847973,0.28611112,0.2998328,0.14027779,0.17969345,3.129869222640991,7.914183616638184,38.41666666666666,0.6055556,0.1553554590831633,14.688194428028098,0.40226978,0.0599128175943117,920,15.580455780029297
0.01,470000,0.4645485579967499,0.20050506,0.20461091,0.3010101,0.35597998,0.076767676,0.13107982,3.255724668502808,10.377388954162598,36.81818181818182,0.5782829,0.1520581138179708,16.291761341343843,0.41112787,0.0684627882575048,940,19.825681686401367
0.01,480000,0.3157407343387604,0.26223546,0.31766054,0.21097882,0.23381197,0.07440476,0.1490177,2.3925280570983887,8.774895668029785,33.0,0.54761904,0.1370488360000763,17.893201688537093,0.46596158,0.0741289479161306,960,16.918310165405273
0.01,490000,-0.0610574409365654,0.29078144,0.28408155,0.20341882,0.22575754,0.09700855,0.12662272,3.119659662246704,6.308210849761963,32.76923076923077,0.5912088,0.136729249846142,16.9076853083208,0.44873932,0.0703625312847797,980,12.738536834716797
0.01,500000,0.163183256983757,0.26567462,0.24615313,0.1628307,0.27286696,0.18816137,0.2187492,2.891613245010376,8.56535816192627,31.75,0.6166667,0.1299632450833693,16.67895380412093,0.4651762,0.0685419214328316,1000,16.804349899291992
0.01,510000,0.3666189610958099,0.23829366,0.310965,0.18650794,0.22693557,0.24186508,0.23112713,2.7355988025665283,9.734095573425291,31.58333333333333,0.6666667,0.1330532367500533,16.378127351915285,0.4714045,0.0703714293090111,1020,18.734952926635746
0.01,520000,-0.0039413617923855,0.25456348,0.26304132,0.30079365,0.2686071,0.09047619,0.15900771,3.186741828918457,10.623867988586426,30.416666666666668,0.6458333,0.1246880508332803,17.197181616635778,0.4278026,0.0701475910362697,1040,21.255619049072266
